公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
002154,报 喜 鸟,浙江报喜鸟服饰股份有限公司,"ZHEJIANG BAOXINIAO GARMENT CO.,LTD.",浙江省永嘉县瓯北镇报喜鸟工业区,002154,报 喜 鸟,2007-08-16,"1,172,018,740","1,065,860,587",,,,0,0,华东,浙江,温州市,C 制造业,www.bxn.com
002155,湖南黄金,湖南黄金股份有限公司,Hunan Gold Corporation Limited,湖南省长沙市雨花区芙蓉中路二段金源大酒店16楼,002155,湖南黄金,2007-08-16,"1,131,864,036","996,109,615",,,,0,0,华中,湖南,怀化市,B 采矿业,www.hngoldcorp.com
002156,通富微电,南通富士通微电子股份有限公司,"NANTONG FUJITSU MICROELECTRONICS CO.,LTD.　",江苏省南通市崇川开发区崇川路288号,002156,通富微电,2007-08-16,"972,630,114","972,424,974",,,,0,0,华东,江苏,南通市,C 制造业,www.fujitsu-nt.com
002157,正邦科技,江西正邦科技股份有限公司,"JIANGXI ZHENGBANG TECHNOLOGY CO.,LTD.",江西省南昌市高新技术开发区艾溪湖一路569号,002157,正邦科技,2007-08-17,"671,489,047","386,228,341",,,,0,0,华东,江西,南昌市,C 制造业,www.zhengbang.com
002158,汉钟精机,上海汉钟精机股份有限公司,"SHANGHAI HANBELL PRECISE MACHINERY CO.,LTD.",上海市金山区枫泾工业开发区亭枫公路8289号,002158,汉钟精机,2007-08-17,"530,381,122","529,630,162",,,,0,0,华东,上海,上海市,C 制造业,www.hanbell.com.cn
002159,三特索道,武汉三特索道集团股份有限公司,"Wuhan Sante Cableways Group Co.,Ltd.",湖北省武汉市武昌区黄鹂路88号1号楼,002159,三特索道,2007-08-17,"138,666,666","133,882,644",,,,0,0,华中,湖北,武汉市,N 公共环保,www.sante.com.cn
002160,常铝股份,江苏常铝铝业股份有限公司,"JIANGSU ALCHA ALUMINUM CO.,LTD.",江苏省常熟市白茆镇西,002160,常铝股份,2007-08-21,"724,449,941","434,712,275",,,,0,0,华东,江苏,苏州市,C 制造业,www.alcha.com
002161,远 望 谷,深圳市远望谷信息技术股份有限公司,"Invengo Information Technology Co., Ltd",广东省深圳市南山区高新技术产业园区南区T2栋B座3层,002161,远 望 谷,2007-08-21,"739,757,400","697,967,195",,,,0,0,华南,广东,深圳市,C 制造业,www.invengo.cn
002162,悦心健康,上海悦心健康集团股份有限公司,"SHANGHAI  EVERJOY  HEALTH  GROUP  CO., LTD.",上海市闵行区浦江镇三鲁公路2121号,002162,悦心健康,2007-08-23,"852,150,000","814,798,872",,,,0,0,华东,上海,上海市,C 制造业,www.cimic.com
002163,中航三鑫,中航三鑫股份有限公司,"AVIC SANXIN HOLDING CO.,LTD",广东省深圳市南山区南海大道2061号新保辉大厦17层,002163,中航三鑫,2007-08-23,"803,550,000","742,233,501",,,,0,0,华南,广东,深圳市,E 建筑业,www.sanxinglass.com
002164,宁波东力,宁波东力股份有限公司,"Ningbo Donly Co.,LTD",浙江省宁波市江北区银海路1号,002164,宁波东力,2007-08-23,"445,625,000","414,312,275",,,,0,0,华东,浙江,宁波市,C 制造业,www.donly.com.cn
002165,红 宝 丽,红宝丽集团股份有限公司,HONGBAOLI  GROUP  CORPORATION，LTD.,江苏省南京市高淳区经济开发区双高路29号,002165,红 宝 丽,2007-09-13,"602,058,110","527,598,447",,,,0,0,华东,江苏,南京市,C 制造业,www.hongbaoli.com
002166,莱茵生物,桂林莱茵生物科技股份有限公司,Guilin Layn Natural Ingredients Corp.,广西壮族自治区桂林市临桂县西城南路秧塘工业园,002166,莱茵生物,2007-09-13,"437,281,362","348,990,346",,,,0,0,华南,广西,桂林市,C 制造业,www.layn.com.cn
002167,东方锆业,广东东方锆业科技股份有限公司,"GUANGDONG ORIENT ZIRCONIC IND SCI & TECH CO.,LTD.",广东省汕头市澄海区莱美路宇田科技园,002167,东方锆业,2007-09-13,"620,946,000","471,985,182",,,,0,0,华南,广东,汕头市,C 制造业,www.orientzr.com
002168,深圳惠程,深圳市惠程电气股份有限公司,"SHENZHEN HIFUTURE ELECTRIC CO.,LTD.",广东省深圳市坪山新区大工业区兰景路以东、锦绣路以南惠程科技工业厂区,002168,深圳惠程,2007-09-19,"781,004,768","757,104,768",,,,0,0,华南,广东,深圳市,C 制造业,www.hifuture.com
002169,智光电气,广州智光电气股份有限公司,"GUANGZHOU ZHIGUANG ELECTRIC CO.,LTD.",广东省广州市黄埔区云埔工业区埔南路51号,002169,智光电气,2007-09-19,"316,111,382","251,270,886",,,,0,0,华南,广东,广州市,C 制造业,www.gzzg.com.cn
002170,芭田股份,深圳市芭田生态工程股份有限公司,"SHENZHEN BATIAN ECOTYPIC ENGINEERING CO., LTD.",广东省深圳市南山区高新技术园粤兴二道10号7-8楼,002170,芭田股份,2007-09-19,"876,780,499","633,116,980",,,,0,0,华南,广东,深圳市,C 制造业,www.batian.com.cn
002171,楚江新材,安徽楚江科技新材料股份有限公司,"Anhui Truchum Advanced Materials and Technology Co.,Ltd.",安徽省芜湖市九华北路8号,002171,楚江新材,2007-09-21,"444,714,992","324,970,488",,,,0,0,华东,安徽,芜湖市,C 制造业,www.jcty.cn
002172,澳洋科技,江苏澳洋科技股份有限公司,Jiangsu Aoyang Technology Corporation Limited.,江苏省张家港市杨舍镇塘市,002172,澳洋科技,2007-09-21,"694,881,462","537,483,022",,,,0,0,华东,江苏,苏州市,C 制造业,www.aykj.cn
002173,*ST创疗,创新医疗管理股份有限公司,"Innovation Medical Management Co.,Ltd.",浙江省诸暨市山下湖镇郑家湖村,002173,*ST创疗,2007-09-25,"456,868,926","139,634,985",,,,0,0,华东,浙江,绍兴市,C 制造业,"www.shanxiahupearl.cn,www.shanxiahu.com"
002174,游族网络,游族网络股份有限公司,"YOUZU Interactive CO., LTD.",福建省晋江市经济开发区安东园金山路31号,002174,游族网络,2007-09-25,"861,315,045","279,713,529",,,,0,0,华东,福建,泉州市,I 信息技术,www.youzu.com；www.youzu.cn
002175,东方网络,东方时代网络传媒股份有限公司,Oriental Times Media Corporation,广西壮族自治区桂林国家高新区五号区,002175,东方网络,2007-10-12,"289,914,697","199,229,257",,,,0,0,华南,广西,桂林市,C 制造业,www.guanglu.com.cn
002176,江特电机,江西特种电机股份有限公司,"JIANGXI  SPECIAL  ELECTRIC  MOTOR  CO.,LTD",江西省宜春市环城南路581号,002176,江特电机,2007-10-12,"1,469,182,112","1,150,015,798",,,,0,0,华东,江西,宜春市,C 制造业,www.jiangte.com.cn
002177,御银股份,广州御银科技股份有限公司,"Guangzhou KingTeller Technology Co., Ltd.",广东省广州市天河区五山路246、248、250号2602房自编04、05,002177,御银股份,2007-11-01,"761,191,294","622,156,437",,,,0,0,华南,广东,广州市,C 制造业,www.kingteller.com.cn
002178,延华智能,上海延华智能科技(集团)股份有限公司,SHANGHAI YANHUA SMARTECH  GROUP CO.，LTD.,上海市普陀区西康路1255号6楼602室,002178,延华智能,2007-11-01,"727,395,957","573,292,684",,,,0,0,华东,上海,上海市,M 科研服务,www.chinaforwards.com
002179,中航光电,中航光电科技股份有限公司,"AVIC Jonhon Optronic Technology Co.,Ltd.",河南省洛阳高新技术开发区周山路10号,002179,中航光电,2007-11-01,"602,514,884","601,901,147",,,,0,0,华中,河南,洛阳市,C 制造业,www.jonhon.cn
002180,艾派克,珠海艾派克科技股份有限公司,"Apex Technology Co., Ltd.",广东省珠海市香洲区珠海大道3883号01栋2楼、7楼B区，02栋，03栋，04栋1楼、2楼、3楼、5楼，05栋,002180,艾派克,2007-11-13,"996,011,628","192,812,174",,,,0,0,华南,广东,珠海市,C 制造业,www.apexmic.cn
002181,粤 传 媒,广东广州日报传媒股份有限公司,"Guangdong Guangzhou Daily Media Co.,Ltd.",广东省广州市白云区增槎路1113号,002181,粤 传 媒,2007-11-16,"1,161,058,174","1,134,296,844",,,,0,0,华南,广东,广州市,L 商务服务,www.gdgzrb.com
002182,云海金属,南京云海特种金属股份有限公司,"NANJING YUNHAI SPECIAL METALS CO., LTD.",江苏省南京市溧水经济开发区秀山东路9号,002182,云海金属,2007-11-13,"323,211,269","220,149,508",,,,0,0,华东,江苏,南京市,C 制造业,www.rsm.com.cn
002183,怡 亚 通,深圳市怡亚通供应链股份有限公司,Eternal Asia Supply Chain Management Ltd.,广东省深圳市宝安区西乡街道桃花源科技创新园A栋孵化大楼338室,002183,怡 亚 通,2007-11-13,"2,099,500,277","2,098,185,489",,,,0,0,华南,广东,深圳市,L 商务服务,www.eascs.com
002184,海得控制,上海海得控制系统股份有限公司,Shanghai Hi-tech Control System Co.，Ltd,上海市闵行区漕河泾开发区浦江高科技园新骏环路777号,002184,海得控制,2007-11-16,"239,393,449","134,386,224",,,,0,0,华东,上海,上海市,C 制造业,www.hite.com.cn
002185,华天科技,天水华天科技股份有限公司,"Tianshui Huatian Technology Co.,Ltd.",甘肃省天水市秦州区双桥路14号,002185,华天科技,2007-11-20,"1,065,556,472","905,769,164",,,,0,0,西北,甘肃,天水市,C 制造业,www.tshtkj.com
002186,全 聚 德,中国全聚德(集团)股份有限公司,"CHINA QUANJUDE(GROUP) CO.,LTD",北京市宣武区前门西河沿217号,002186,全 聚 德,2007-11-20,"308,463,955","281,284,977",,,,0,0,华北,北京,北京市,H 住宿餐饮,www.quanjude.com.cn
002187,广百股份,广州市广百股份有限公司,"Guangzhou Grandbuy Co., Ltd.",广东省广州市越秀区西湖路12号,002187,广百股份,2007-11-22,"342,422,568","342,422,568",,,,0,0,华南,广东,广州市,F 批发零售,www.grandbuy.com.cn
002188,巴士在线,巴士在线股份有限公司,"BUS ONLINE CO., LTD.",浙江省嘉善县经济开发区东升路36号,002188,巴士在线,2007-11-22,"299,585,062","156,000,000",,,,0,0,华东,浙江,嘉兴市,L 商务服务,www.busonline.com
002189,利达光电,利达光电股份有限公司,"LIDA OPTICAL AND ELECTRONIC CO.,LTD",河南省南阳市中州路254号,002189,利达光电,2007-12-03,"199,240,000","198,703,131",,,,0,0,华中,河南,南阳市,C 制造业,www.lida-oe.com
002190,成飞集成,四川成飞集成科技股份有限公司,SICHUAN CHENGFEI INTEGRATION TECHNOLOGY CORP.LTD,四川省成都市青羊区日月大道666号一栋,002190,成飞集成,2007-12-03,"345,188,382","345,188,307",,,,0,0,西南,四川,成都市,C 制造业,www.cac-citc.com.cn
002191,劲嘉股份,深圳劲嘉集团股份有限公司,"SHENZHEN JINJIA GROUP CO.,LTD.",广东省深圳市南山区高新技术产业园区科技中二路劲嘉科技大厦18-19层,002191,劲嘉股份,2007-12-05,"1,315,496,000","1,295,554,400",,,,0,0,华南,广东,深圳市,C 制造业,www.jinjia.com
002192,融捷股份,融捷股份有限公司,"YOUNGY Co.,Ltd.",广东省广州市天河区珠江西路5号广州国际金融中心主塔写字楼第45层04-05单元,002192,融捷股份,2007-12-05,"259,655,203","190,489,494",,,,0,0,华南,广东,广州市,C 制造业,www.luxiang.cn
002193,山东如意,山东济宁如意毛纺织股份有限公司,"SHANDONG JINING RUYI WOOLEN TEXTILE Co.,Ltd",山东省济宁市高新区如意工业园,002193,山东如意,2007-12-07,"160,000,000","159,964,938",,,,0,0,华东,山东,济宁市,C 制造业,www.shandongruyi.com
002194,武汉凡谷,武汉凡谷电子技术股份有限公司,"Wuhan Fingu Electronic Technology Co., LTD.",湖北省武汉市洪山区关东科技园三号区二号楼,002194,武汉凡谷,2007-12-07,"555,880,000","437,243,046",,,,0,0,华中,湖北,武汉市,C 制造业,www.fingu.com
002195,二三四五,上海二三四五网络控股集团股份有限公司,"Shanghai 2345 Network Holding Group Co., Ltd.",上海市徐汇区宜山路700号85幢6楼,002195,二三四五,2007-12-12,"1,910,465,440","819,674,144",,,,0,0,华东,上海,上海市,I 信息技术,www.2345hyron.com
002196,方正电机,浙江方正电机股份有限公司,"ZHEJIANG FOUNDER MOTOR CO.,LTD.",浙江省丽水生态产业集聚区(经济开发区)石牛路73号,002196,方正电机,2007-12-12,"265,235,073","99,116,025",,,,0,0,华东,浙江,丽水市,C 制造业,www.fdm.com.cn
002197,证通电子,深圳市证通电子股份有限公司,"Shenzhen Zhengtong Electronics CO.,LTD.",广东省深圳市南山区南油天安工业村八座3A,002197,证通电子,2007-12-18,"426,036,752","337,218,042",,,,0,0,华南,广东,深圳市,C 制造业,www.szzt.com.cn
002198,嘉应制药,广东嘉应制药股份有限公司,"GUANGDONG JIAYING PHARMACEUTICAL CO., LTD.",广东省梅州市东升工业园B区,002198,嘉应制药,2007-12-18,"507,509,848","405,247,347",,,,0,0,华南,广东,梅州市,C 制造业,www.gdjyzy.com.cn
002199,*ST东晶,浙江东晶电子股份有限公司,"ZHEJIANG EAST CRYSTAL ELECTRONIC CO., LTD",浙江省金华市宾虹西路555号,002199,*ST东晶,2007-12-21,"243,442,363","146,007,841",,,,0,0,华东,浙江,金华市,C 制造业,www.ecec.com.cn
002200,云投生态,云南云投生态环境科技股份有限公司,"Yunnan Yuntou Ecology and Environment Technology Co., Ltd.",云南省昆明市经济技术开发区经浦路6号,002200,云投生态,2007-12-21,"184,132,890","107,829,069",,,,0,0,西南,云南,昆明市,A 农林牧渔,www.yt-eco.com
002201,九鼎新材,江苏九鼎新材料股份有限公司,"Jiangsu Jiuding New Material Co., Ltd",江苏省如皋市中山东路1号,002201,九鼎新材,2007-12-26,"255,744,208","218,269,305",,,,0,0,华东,江苏,南通市,C 制造业,www.cjdg.com
002202,金风科技,新疆金风科技股份有限公司,"XINJIANG GOLDWIND SCIENCE&TECHNOLOGY CO.,LTD",新疆维吾尔自治区乌鲁木齐市经济技术开发区上海路107号,002202,金风科技,2007-12-26,"2,235,494,200","2,157,518,802",,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.goldwind.cn
002203,海亮股份,浙江海亮股份有限公司,"ZHEJIANG HAILIANG Co.,Ltd.",浙江省诸暨市店口镇工业区,002203,海亮股份,2008-01-16,"1,671,401,113","1,467,708,509",,,,0,0,华东,浙江,绍兴市,C 制造业,www.hailiang.com
002204,大连重工,大连华锐重工集团股份有限公司,"Dalian Huarui Heavy Industry Group Co.,LTD.",辽宁省大连市西岗区八一路169号,002204,大连重工,2008-01-16,"1,931,370,032","1,931,370,032",,,,0,0,东北,辽宁,大连市,C 制造业,www.dhidcw.com
002205,国统股份,新疆国统管道股份有限公司,"XINJIANG GUOTONG PIPELINE CO.,LTD",新疆维吾尔自治区乌鲁木齐市林泉西路765号,002205,国统股份,2008-01-23,"116,152,018","116,152,018",,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.xjgt.com
002206,海 利 得,浙江海利得新材料股份有限公司,"Zhejiang Hailide New Material CO.,Ltd.",浙江省海宁市马桥镇经编园区内,002206,海 利 得,2008-01-23,"451,726,500","344,350,875",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.halead.com
002207,准油股份,新疆准东石油技术股份有限公司,"Xinjiang Zhundong Petroleum Technology Co., Ltd.",新疆维吾尔自治区克拉玛依市友谊路251号,002207,准油股份,2008-01-28,"239,177,378","176,564,565",,,,0,0,西北,新疆,乌鲁木齐市,B 采矿业,www.zygf.com.cn
002208,合肥城建,合肥城建发展股份有限公司,"Hefei  Urban  Construction  Development  Co.,LTD",安徽省合肥市长江中路319号仁和大厦23-24层,002208,合肥城建,2008-01-28,"320,100,000","319,239,143",,,,0,0,华东,安徽,合肥市,K 房地产,www.hucd.cn
002209,达 意 隆,广州达意隆包装机械股份有限公司,"GUANGZHOU TECH-LONG PACKAGING MACHINERY CO., LTD.",广东省广州市萝岗区云埔一路23号,002209,达 意 隆,2008-01-30,"195,244,050","158,970,363",,,,0,0,华南,广东,广州市,C 制造业,www.tech-long.com
002210,飞马国际,深圳市飞马国际供应链股份有限公司,"Shenzhen FeiMa International Supply Chain Co.,Ltd",广东省深圳市福田区深南大道7008号阳光高尔夫大厦26楼2601室,002210,飞马国际,2008-01-30,"972,282,580","756,739,802",,,,0,0,华南,广东,深圳市,L 商务服务,www.fmscm.com
002211,宏达新材,江苏宏达新材料股份有限公司,"Jiangsu Hongda New Material Co., Ltd.",江苏省扬中市明珠广场,002211,宏达新材,2008-02-01,"432,475,779","266,560,186",,,,0,0,华东,江苏,镇江市,C 制造业,www.hongda-chemical.com
002212,南洋股份,广东南洋电缆集团股份有限公司,"Guang Dong Nan Yang Cable Group  Holding Co.,Ltd",广东省汕头市珠津工业区珠津二街1号,002212,南洋股份,2008-02-01,"510,260,000","301,091,479",,,,0,0,华南,广东,汕头市,C 制造业,www.nanyangcable.com
002213,特 尔 佳,深圳市特尔佳科技股份有限公司,"Shenzhen Terca Technology Co., LTD",广东省深圳市南山区科技中二路深圳软件园12#楼301,002213,特 尔 佳,2008-02-01,"206,000,000","164,922,994",,,,0,0,华南,广东,深圳市,C 制造业,www.terca.cn
002214,大立科技,浙江大立科技股份有限公司,Zhejiang Dali Technology CO.，LTD,浙江省杭州市滨江区滨康路639号,002214,大立科技,2008-02-18,"458,666,666","355,340,212",,,,0,0,华东,浙江,杭州市,C 制造业,www.dali-tech.com
002215,诺 普 信,深圳诺普信农化股份有限公司,"SHENZHEN NOPOSION AGROCHEMICALS CO.,LTD.",广东省深圳市宝安区西乡水库路113号,002215,诺 普 信,2008-02-18,"924,435,004","692,535,910",,,,0,0,华南,广东,深圳市,C 制造业,www.noposion.com
002216,三全食品,三全食品股份有限公司,"SANQUAN FOOD CO.,LTD",河南省郑州市综合投资区长兴路中段,002216,三全食品,2008-02-20,"804,217,532","570,728,590",,,,0,0,华中,河南,郑州市,C 制造业,www.sanquan.com
002217,合力泰,合力泰科技股份有限公司,"Holitech Technology Co., Ltd.",山东省沂源县城东风路36号,002217,合力泰,2008-02-20,"1,422,474,212","384,567,402",,,,0,0,华东,山东,淄博市,C 制造业,www.lianhechem.com.cn
002218,拓日新能,深圳市拓日新能源科技股份有限公司,"SHENZHEN TOPRAYSOLAR CO., LTD.",广东省深圳市南山区侨城北路香年广场[南区]主楼（A座）栋―座8层802、803、804号房,002218,拓日新能,2008-02-28,"618,171,052","607,804,365",,,,0,0,华南,广东,深圳市,C 制造业,www.topraysolar.com;www.topraysolar.cn
002219,恒康医疗,恒康医疗集团股份有限公司,"Hengkang medical Group Co.,LTD.",甘肃省康县王坝独一味工业园区,002219,恒康医疗,2008-03-06,"1,891,260,330","1,383,245,278",,,,0,0,西北,甘肃,陇南市,C 制造业,www.duyiwei.com
002220,天宝股份,大连天宝绿色食品股份有限公司,"Dalian Tianbao Green Foods Co., Ltd.",辽宁省大连市金州区拥政街道三里村624号,002220,天宝股份,2008-02-28,"547,485,824","389,481,229",,,,0,0,东北,辽宁,大连市,C 制造业,www.cn-tianbao.com
